gpu_name,year,shader_cores,memory_bandwidth,boost_clock,tdp,transistors,process_nm,die_size,compute_index,memory_pressure_ratio,perf_per_watt,transistor_density,log_transistors,expected_log_transistors,moore_deviation
gtx 870m,2024.0,1344.0,120.0,967.0,100.0,3.0,28.0,294.0,1299648.0,10740.892561983472,12867.801980198019,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
gtx 880m,2024.0,1536.0,160.0,993.0,122.0,3.0,28.0,294.0,1525248.0,9473.590062111802,12400.390243902439,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
gtx 970,2024.0,1664.0,224.4,1178.0,148.0,5.0,28.0,398.0,1960192.0,8696.503992901507,13155.651006711409,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 970m,2024.0,1280.0,120.3,1038.0,50.0,5.0,28.0,398.0,1328640.0,10953.338829348722,26051.764705882353,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 970m,2024.0,1280.0,120.3,1038.0,50.0,5.0,28.0,398.0,1328640.0,10953.338829348722,26051.764705882353,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 980,2024.0,2048.0,224.4,1216.0,165.0,5.0,28.0,398.0,2490368.0,11048.66015971606,15002.216867469879,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 980m,2024.0,1536.0,160.4,1127.0,50.0,5.0,28.0,398.0,1731072.0,10725.3531598513,33942.58823529412,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 980m,2024.0,1536.0,160.4,1127.0,50.0,5.0,28.0,398.0,1731072.0,10725.3531598513,33942.58823529412,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx titan black,2024.0,2880.0,336.0,980.0,250.0,7.0,28.0,561.0,2822400.0,8375.074183976261,11244.621513944223,0.012455516014234875,2.0794415416798357,3.3314383390085567,-1.251996797328721
gtx titan z,2024.0,2880.0,336.0,876.0,375.0,7.0,28.0,561.0,2522880.0,7486.290801186944,6709.787234042553,0.012455516014234875,2.0794415416798357,3.3314383390085567,-1.251996797328721
grid k120q,2024.0,192.0,28.51,1250.0,130.0,1.0,28.0,118.0,240000.0,8132.836326668926,1832.0610687022902,0.008403361344537815,0.6931471805599453,3.3314383390085567,-2.6382911584486113
grid k220q,2024.0,1536.0,160.0,1250.0,225.0,3.0,28.0,294.0,1920000.0,11925.465838509317,8495.575221238938,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
grid k500,2024.0,1536.0,160.0,1250.0,225.0,3.0,28.0,294.0,1920000.0,11925.465838509317,8495.575221238938,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
grid k520q,2024.0,1536.0,160.0,1250.0,225.0,3.0,28.0,294.0,1920000.0,11925.465838509317,8495.575221238938,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
grid k540q,2024.0,1536.0,160.0,1250.0,225.0,3.0,28.0,294.0,1920000.0,11925.465838509317,8495.575221238938,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
grid k560q,2024.0,1536.0,160.0,1250.0,225.0,3.0,28.0,294.0,1920000.0,11925.465838509317,8495.575221238938,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
jetson tk1,2024.0,192.0,7.472,951.0,8.0,29.0,28.0,154.0,182592.0,21552.407932011327,20288.0,0.1870967741935484,3.4011973816621555,3.3314383390085567,0.06975904265359878
quadro k100m,2024.0,192.0,14.4,851.0,35.0,1.0,28.0,118.0,163392.0,10609.870129870129,4538.666666666667,0.008403361344537815,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro k200m,2024.0,192.0,14.4,745.0,35.0,1.0,28.0,118.0,143040.0,9288.311688311687,3973.3333333333335,0.008403361344537815,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro k2200,2024.0,640.0,80.19,1124.0,68.0,1.0,28.0,148.0,719360.0,8860.204458677177,10425.507246376812,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro k2200m,2024.0,640.0,80.19,1150.0,65.0,1.0,28.0,148.0,736000.0,9065.15580736544,11151.515151515152,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro k420,2024.0,192.0,28.51,1250.0,41.0,1.0,28.0,118.0,240000.0,8132.836326668926,5714.285714285715,0.008403361344537815,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro k4200,2024.0,1344.0,172.8,784.0,108.0,3.0,28.0,294.0,1053696.0,6062.692750287687,9666.935779816513,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
quadro k5200,2024.0,2304.0,192.3,771.0,150.0,7.0,28.0,561.0,1776384.0,9189.777547853078,11764.132450331126,0.012455516014234875,2.0794415416798357,3.3314383390085567,-1.251996797328721
quadro k620,2024.0,384.0,28.8,1124.0,45.0,1.0,28.0,148.0,431616.0,14483.758389261744,9382.95652173913,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
tesla k8,2024.0,1536.0,160.0,811.0,100.0,3.0,28.0,294.0,1245696.0,7737.242236024845,12333.623762376237,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
tesla k80,2024.0,2496.0,240.6,824.0,300.0,7.0,28.0,561.0,2056704.0,8512.847682119205,6832.90365448505,0.012455516014234875,2.0794415416798357,3.3314383390085567,-1.251996797328721
810m,2024.0,384.0,14.4,950.0,45.0,1.0,28.0,118.0,364800.0,23688.31168831169,7930.434782608696,0.008403361344537815,0.6931471805599453,3.3314383390085567,-2.6382911584486113
820m,2024.0,384.0,28.83,1250.0,45.0,1.0,28.0,118.0,480000.0,16091.18337244385,10434.782608695652,0.008403361344537815,0.6931471805599453,3.3314383390085567,-2.6382911584486113
845m,2024.0,512.0,16.02,863.0,45.0,1.0,28.0,148.0,441856.0,25960.987074030552,9605.565217391304,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
845m,2024.0,384.0,40.1,1150.0,33.0,1.0,28.0,77.0,441600.0,10744.525547445255,12988.235294117647,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
910m,2024.0,384.0,16.02,641.0,33.0,1.0,28.0,87.0,246144.0,14462.044653349001,7239.529411764706,0.011363636363636364,0.6931471805599453,3.3314383390085567,-2.6382911584486113
920a,2024.0,384.0,16.02,954.0,33.0,1.0,28.0,87.0,366336.0,21523.85428907168,10774.588235294117,0.011363636363636364,0.6931471805599453,3.3314383390085567,-2.6382911584486113
920m,2024.0,384.0,14.4,954.0,33.0,1.0,28.0,87.0,366336.0,23788.051948051947,10774.588235294117,0.011363636363636364,0.6931471805599453,3.3314383390085567,-2.6382911584486113
930a,2024.0,384.0,16.02,941.0,33.0,1.0,28.0,77.0,361344.0,21230.552291421856,10627.764705882353,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
930m,2024.0,384.0,12.8,549.0,33.0,1.0,28.0,77.0,210816.0,15276.521739130434,6200.470588235294,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
930m,2024.0,384.0,14.4,941.0,33.0,1.0,28.0,77.0,361344.0,23463.896103896102,10627.764705882353,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
940a,2024.0,384.0,16.02,1176.0,33.0,1.0,28.0,77.0,451584.0,26532.549941245594,13281.882352941177,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
940a,2024.0,384.0,16.02,1124.0,33.0,1.0,28.0,77.0,431616.0,25359.3419506463,12694.588235294117,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
940m,2024.0,384.0,14.4,1176.0,33.0,1.0,28.0,77.0,451584.0,29323.636363636364,13281.882352941177,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
940m,2024.0,512.0,14.4,1098.0,75.0,1.0,28.0,148.0,562176.0,36504.93506493507,7397.0526315789475,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
945a,2024.0,384.0,40.1,1189.0,33.0,1.0,28.0,77.0,456576.0,11108.905109489051,13428.70588235294,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
945m,2024.0,640.0,28.8,1020.0,75.0,1.0,28.0,148.0,652800.0,21906.040268456374,8589.473684210527,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gt 710 oem,2024.0,192.0,14.4,1250.0,50.0,1.0,28.0,87.0,240000.0,15584.415584415585,4705.882352941177,0.011363636363636364,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gt 730 oem,2024.0,384.0,40.1,1250.0,64.0,1.0,28.0,118.0,480000.0,11678.83211678832,7384.615384615385,0.008403361344537815,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gt 740 oem,2024.0,384.0,80.19,1033.0,65.0,2.0,28.0,221.0,396672.0,4885.724842960956,6010.181818181818,0.009009009009009009,1.0986122886681098,3.3314383390085567,-2.2328260503404467
gt 740 oem,2024.0,384.0,80.19,1250.0,65.0,2.0,28.0,221.0,480000.0,5912.05813523833,7272.727272727273,0.009009009009009009,1.0986122886681098,3.3314383390085567,-2.2328260503404467
gtx 750 gm206,2024.0,512.0,80.19,1239.0,60.0,2.0,28.0,228.0,634368.0,7813.376031530977,10399.475409836066,0.008733624454148471,1.0986122886681098,3.3314383390085567,-2.2328260503404467
gtx 860m oem,2024.0,640.0,80.19,1176.0,75.0,1.0,28.0,148.0,752640.0,9270.107156053702,9903.157894736842,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gtx 950,2024.0,768.0,105.8,1188.0,90.0,2.0,28.0,228.0,912384.0,8542.921348314607,10026.197802197803,0.008733624454148471,1.0986122886681098,3.3314383390085567,-2.2328260503404467
gtx 950a,2024.0,640.0,32.03,1124.0,75.0,1.0,28.0,148.0,719360.0,21778.988798062368,9465.263157894737,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gtx 950m,2024.0,640.0,28.8,1124.0,75.0,1.0,28.0,148.0,719360.0,24139.59731543624,9465.263157894737,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gtx 950m mac edition,2024.0,640.0,28.8,1124.0,75.0,1.0,28.0,148.0,719360.0,24139.59731543624,9465.263157894737,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gtx 960,2024.0,1024.0,112.2,1178.0,120.0,2.0,28.0,228.0,1206272.0,10656.113074204946,9969.190082644629,0.008733624454148471,1.0986122886681098,3.3314383390085567,-2.2328260503404467
gtx 960 oem,2024.0,1024.0,112.2,1201.0,50.0,2.0,28.0,228.0,1229824.0,10864.16961130742,24114.196078431374,0.008733624454148471,1.0986122886681098,3.3314383390085567,-2.2328260503404467
gtx 960 oem,2024.0,1280.0,120.3,1038.0,50.0,5.0,28.0,398.0,1328640.0,10953.338829348722,26051.764705882353,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 960a,2024.0,640.0,80.19,1176.0,75.0,1.0,28.0,148.0,752640.0,9270.107156053702,9903.157894736842,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gtx 960m,2024.0,640.0,80.19,1176.0,75.0,1.0,28.0,148.0,752640.0,9270.107156053702,9903.157894736842,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gtx 965m,2024.0,1024.0,80.19,950.0,50.0,5.0,28.0,398.0,972800.0,11981.771154083015,19074.50980392157,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 965m,2024.0,1024.0,80.19,950.0,50.0,5.0,28.0,398.0,972800.0,11981.771154083015,19074.50980392157,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 965m 4 gb,2024.0,1024.0,80.19,1150.0,50.0,5.0,28.0,398.0,1177600.0,14504.249291784703,23090.196078431374,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 980 mobile,2024.0,2048.0,224.4,1140.0,50.0,5.0,28.0,398.0,2334720.0,10358.118899733807,45778.82352941176,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
gtx 980 ti,2024.0,2816.0,336.6,1076.0,250.0,8.0,28.0,601.0,3030016.0,8975.165876777251,12071.776892430278,0.013289036544850499,2.1972245773362196,3.3314383390085567,-1.1342137616723371
gtx titan x,2024.0,3072.0,336.6,1089.0,250.0,8.0,28.0,601.0,3345408.0,9909.383886255924,13328.318725099602,0.013289036544850499,2.1972245773362196,3.3314383390085567,-1.1342137616723371
grid m60 1q,2024.0,2048.0,160.4,1178.0,225.0,5.0,28.0,398.0,2412544.0,14947.608426270135,10674.973451327434,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
grid m60 2q,2024.0,2048.0,160.4,1178.0,225.0,5.0,28.0,398.0,2412544.0,14947.608426270135,10674.973451327434,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
grid m60 4a,2024.0,2048.0,160.4,1178.0,225.0,5.0,28.0,398.0,2412544.0,14947.608426270135,10674.973451327434,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
grid m60 8q,2024.0,2048.0,160.4,1178.0,225.0,5.0,28.0,398.0,2412544.0,14947.608426270135,10674.973451327434,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
grid m6 8q,2024.0,1536.0,160.4,1250.0,100.0,5.0,28.0,398.0,1920000.0,11895.910780669145,19009.90099009901,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
jetson tx1,2024.0,256.0,9.6,1250.0,6.0,2.0,20.0,118.0,320000.0,30188.67924528302,45714.28571428572,0.01680672268907563,1.0986122886681098,3.3314383390085567,-2.2328260503404467
nvs 810,2024.0,512.0,14.4,1033.0,68.0,1.0,28.0,148.0,528896.0,34343.896103896106,7665.159420289855,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro k1200,2024.0,512.0,80.19,1033.0,45.0,1.0,28.0,148.0,528896.0,6514.299790614607,11497.739130434782,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro k620m,2024.0,384.0,16.02,1124.0,30.0,1.0,28.0,77.0,431616.0,25359.3419506463,13923.09677419355,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro m1000m,2024.0,512.0,80.19,1072.0,40.0,1.0,28.0,148.0,548864.0,6760.241409040523,13386.926829268292,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro m2000m,2024.0,640.0,80.19,1137.0,55.0,1.0,28.0,148.0,727680.0,8962.680133021307,12994.285714285714,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro m3000m,2024.0,1024.0,160.4,924.0,75.0,5.0,28.0,398.0,946176.0,5862.304832713755,12449.684210526315,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
quadro m4000,2024.0,1664.0,192.3,1250.0,120.0,5.0,28.0,398.0,2080000.0,10760.475944128297,17190.0826446281,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
quadro m4000m,2024.0,1280.0,160.4,1013.0,100.0,5.0,28.0,398.0,1296640.0,8033.705080545229,12838.019801980197,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
quadro m5000,2024.0,2048.0,211.6,1038.0,150.0,5.0,28.0,398.0,2125824.0,9999.172154280339,14078.30463576159,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
quadro m5000m,2024.0,1536.0,160.4,1051.0,100.0,5.0,28.0,398.0,1614336.0,10002.081784386617,15983.524752475247,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
quadro m6000,2024.0,3072.0,317.4,1114.0,250.0,8.0,28.0,601.0,3422208.0,10748.140703517589,13634.294820717132,0.013289036544850499,2.1972245773362196,3.3314383390085567,-1.1342137616723371
quadro m600m,2024.0,384.0,80.19,876.0,30.0,1.0,28.0,148.0,336384.0,4143.170341175021,10851.09677419355,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
tesla m4,2024.0,1024.0,88.0,1072.0,50.0,2.0,28.0,228.0,1097728.0,12334.022471910112,21524.07843137255,0.008733624454148471,1.0986122886681098,3.3314383390085567,-2.2328260503404467
tesla m40,2024.0,3072.0,288.4,1112.0,250.0,8.0,28.0,601.0,3416064.0,11803.953006219766,13609.81673306773,0.013289036544850499,2.1972245773362196,3.3314383390085567,-1.1342137616723371
tesla m40 24 gb,2024.0,3072.0,288.4,1112.0,250.0,8.0,28.0,601.0,3416064.0,11803.953006219766,13609.81673306773,0.013289036544850499,2.1972245773362196,3.3314383390085567,-1.1342137616723371
tesla m6 mobile,2024.0,1536.0,160.4,1180.0,100.0,5.0,28.0,398.0,1812480.0,11229.739776951672,17945.346534653465,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
tesla m6 x2 mobile,2024.0,1536.0,160.4,1180.0,100.0,5.0,28.0,398.0,1812480.0,11229.739776951672,17945.346534653465,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
tesla m60,2024.0,2048.0,160.4,1178.0,300.0,5.0,28.0,398.0,2412544.0,14947.608426270135,8015.09634551495,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
920mx,2024.0,256.0,14.4,993.0,16.0,1.0,28.0,77.0,254208.0,16507.012987012986,14953.411764705883,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
930mx,2024.0,384.0,14.4,1020.0,17.0,1.0,28.0,77.0,391680.0,25433.766233766233,21760.0,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
940mx,2024.0,512.0,40.1,861.0,23.0,1.0,28.0,148.0,440832.0,10725.839416058394,18368.0,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
940mx,2024.0,384.0,40.1,993.0,23.0,1.0,28.0,77.0,381312.0,9277.664233576643,15888.0,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
940mx,2024.0,384.0,16.02,1242.0,23.0,1.0,28.0,77.0,476928.0,28021.621621621623,19872.0,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
945m,2024.0,384.0,16.02,1189.0,23.0,1.0,28.0,77.0,456576.0,26825.85193889542,19024.0,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gt 610 oem,2024.0,48.0,8.0,1250.0,29.0,585.0,40.0,116.0,60000.0,6666.666666666667,2000.0,5.0,6.373319789577012,3.3314383390085567,3.0418814505684555
gt 710,2024.0,48.0,14.37,1250.0,29.0,292.0,40.0,79.0,60000.0,3903.7085230969424,2000.0,3.65,5.680172609017068,3.3314383390085567,2.348734270008511
gtx 1050,2024.0,640.0,112.1,1455.0,75.0,3.0,14.0,132.0,931200.0,8233.42175066313,12252.631578947368,0.022556390977443608,1.3862943611198906,3.3314383390085567,-1.945143977888666
gtx 1050 ti,2024.0,768.0,112.1,1392.0,75.0,3.0,14.0,132.0,1069056.0,9452.307692307693,14066.526315789473,0.022556390977443608,1.3862943611198906,3.3314383390085567,-1.945143977888666
gtx 1060 3 gb,2024.0,1152.0,192.2,1708.0,120.0,4.0,16.0,200.0,1967616.0,10184.347826086958,16261.289256198346,0.01990049751243781,1.6094379124341003,3.3314383390085567,-1.7220004265744564
gtx 1060 3 gb gp104,2024.0,1152.0,192.2,1708.0,120.0,7.0,16.0,314.0,1967616.0,10184.347826086958,16261.289256198346,0.022222222222222223,2.0794415416798357,3.3314383390085567,-1.251996797328721
gtx 1060 6 gb,2024.0,1280.0,192.2,1709.0,120.0,4.0,16.0,200.0,2187520.0,11322.56728778468,18078.677685950413,0.01990049751243781,1.6094379124341003,3.3314383390085567,-1.7220004265744564
gtx 1060 mobile,2024.0,1280.0,192.2,1671.0,80.0,4.0,16.0,200.0,2138880.0,11070.80745341615,26405.925925925927,0.01990049751243781,1.6094379124341003,3.3314383390085567,-1.7220004265744564
gtx 1070,2024.0,1920.0,256.3,1683.0,150.0,7.0,16.0,314.0,3231360.0,12558.725223474543,21399.735099337748,0.022222222222222223,2.0794415416798357,3.3314383390085567,-1.251996797328721
gtx 1070 mobile,2024.0,2048.0,256.3,1645.0,120.0,7.0,16.0,314.0,3368960.0,13093.509521958802,27842.644628099173,0.022222222222222223,2.0794415416798357,3.3314383390085567,-1.251996797328721
gtx 1080,2024.0,2560.0,320.3,1733.0,180.0,7.0,16.0,314.0,4436480.0,13807.905384375972,24510.93922651934,0.022222222222222223,2.0794415416798357,3.3314383390085567,-1.251996797328721
gtx 1080 mobile,2024.0,2560.0,320.3,1734.0,150.0,7.0,16.0,314.0,4439040.0,13815.873015873016,29397.615894039736,0.022222222222222223,2.0794415416798357,3.3314383390085567,-1.251996797328721
gtx 760 oem,2024.0,1344.0,211.2,1046.0,170.0,3.0,28.0,294.0,1405824.0,6624.995287464656,8221.192982456141,0.010169491525423728,1.3862943611198906,3.3314383390085567,-1.945143977888666
gtx 950 low power,2024.0,768.0,105.8,1190.0,75.0,2.0,28.0,228.0,913920.0,8557.303370786518,12025.263157894737,0.008733624454148471,1.0986122886681098,3.3314383390085567,-2.2328260503404467
gtx 950 oem,2024.0,1024.0,80.19,1203.0,50.0,2.0,28.0,228.0,1231872.0,15172.705998275651,24154.352941176472,0.008733624454148471,1.0986122886681098,3.3314383390085567,-2.2328260503404467
gtx 965m,2024.0,1024.0,80.19,1150.0,50.0,2.0,28.0,228.0,1177600.0,14504.249291784703,23090.196078431374,0.008733624454148471,1.0986122886681098,3.3314383390085567,-2.2328260503404467
gtx 980mx,2024.0,1664.0,192.0,1178.0,148.0,5.0,28.0,398.0,1960192.0,10156.435233160622,13155.651006711409,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
grid m10 8q,2024.0,640.0,83.2,1306.0,225.0,1.0,28.0,148.0,835840.0,9926.840855106888,3698.407079646018,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
grid m3 3020,2024.0,640.0,83.2,1306.0,50.0,1.0,28.0,148.0,835840.0,9926.840855106888,16389.019607843136,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
grid m40,2024.0,384.0,83.2,1250.0,50.0,1.0,28.0,148.0,480000.0,5700.712589073634,9411.764705882353,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
jetson tx2,2024.0,256.0,59.71,1250.0,15.0,29.0,16.0,154.0,320000.0,5270.960303080217,20000.0,0.1870967741935484,3.4011973816621555,3.3314383390085567,0.06975904265359878
quadro gp100,2024.0,3584.0,732.2,1443.0,235.0,15.0,16.0,610.0,5171712.0,7053.617021276596,21914.033898305086,0.024549918166939442,2.772588722239781,3.3314383390085567,-0.5588496167687755
quadro m2000,2024.0,768.0,105.8,1163.0,75.0,2.0,28.0,228.0,893184.0,8363.14606741573,11752.421052631578,0.008733624454148471,1.0986122886681098,3.3314383390085567,-2.2328260503404467
quadro m3000 se,2024.0,1024.0,160.4,924.0,75.0,5.0,28.0,398.0,946176.0,5862.304832713755,12449.684210526315,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
quadro m500m,2024.0,384.0,14.4,1124.0,30.0,1.0,28.0,77.0,431616.0,28027.012987012986,13923.09677419355,0.01282051282051282,0.6931471805599453,3.3314383390085567,-2.6382911584486113
quadro m5500 mobile,2024.0,2048.0,224.4,1165.0,150.0,5.0,28.0,398.0,2385920.0,10585.270629991126,15800.794701986755,0.012531328320802004,1.791759469228055,3.3314383390085567,-1.5396788697805017
quadro m6000 24 gb,2024.0,3072.0,317.4,1114.0,250.0,8.0,28.0,601.0,3422208.0,10748.140703517589,13634.294820717132,0.013289036544850499,2.1972245773362196,3.3314383390085567,-1.1342137616723371
quadro p5000,2024.0,2560.0,288.5,1733.0,180.0,7.0,16.0,314.0,4436480.0,15324.628670120897,24510.93922651934,0.022222222222222223,2.0794415416798357,3.3314383390085567,-1.251996797328721
quadro p6000,2024.0,3840.0,432.8,1645.0,250.0,11.0,16.0,471.0,6316800.0,14561.549100968188,25166.533864541834,0.023305084745762712,2.4849066497880004,3.3314383390085567,-0.8465316892205563
tesla m10,2024.0,640.0,83.2,1306.0,225.0,1.0,28.0,148.0,835840.0,9926.840855106888,3698.407079646018,0.006711409395973154,0.6931471805599453,3.3314383390085567,-2.6382911584486113
tesla p10,2024.0,3840.0,694.3,1493.0,150.0,11.0,16.0,471.0,5733120.0,8245.534301740257,37967.682119205296,0.023305084745762712,2.4849066497880004,3.3314383390085567,-0.8465316892205563
tesla p100 dgxs,2024.0,3584.0,732.2,1480.0,300.0,15.0,16.0,610.0,5304320.0,7234.478996181123,17622.325581395347,0.024549918166939442,2.772588722239781,3.3314383390085567,-0.5588496167687755
tesla p100 pcie 12 gb,2024.0,3584.0,549.1,1329.0,250.0,15.0,16.0,610.0,4763136.0,8658.672968551173,18976.637450199203,0.024549918166939442,2.772588722239781,3.3314383390085567,-0.5588496167687755
tesla p100 pcie 16 gb,2024.0,3584.0,732.2,1329.0,250.0,15.0,16.0,610.0,4763136.0,6496.366612111293,18976.637450199203,0.024549918166939442,2.772588722239781,3.3314383390085567,-0.5588496167687755
tesla p100 sxm2,2024.0,3584.0,732.2,1480.0,300.0,15.0,16.0,610.0,5304320.0,7234.478996181123,17622.325581395347,0.024549918166939442,2.772588722239781,3.3314383390085567,-0.5588496167687755
tesla p4,2024.0,2560.0,192.3,1114.0,75.0,7.0,16.0,314.0,2851840.0,14753.440248318675,37524.21052631579,0.022222222222222223,2.0794415416798357,3.3314383390085567,-1.251996797328721
tesla p40,2024.0,3840.0,347.1,1531.0,250.0,11.0,16.0,471.0,5879040.0,16888.93995978167,23422.470119521913,0.023305084745762712,2.4849066497880004,3.3314383390085567,-0.8465316892205563
titan x pascal,2024.0,3584.0,480.4,1531.0,250.0,11.0,16.0,471.0,5487104.0,11398.221852928958,21860.972111553783,0.023305084745762712,2.4849066497880004,3.3314383390085567,-0.8465316892205563
gt 1030,2024.0,384.0,48.06,1468.0,30.0,1.0,14.0,74.0,563712.0,11490.25682837342,18184.25806451613,0.013333333333333334,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gt 720 oem,2024.0,192.0,28.51,1250.0,50.0,1.0,28.0,118.0,240000.0,8132.836326668926,4705.882352941177,0.008403361344537815,0.6931471805599453,3.3314383390085567,-2.6382911584486113
gtx 1050 mobile,2024.0,640.0,112.1,1493.0,75.0,3.0,14.0,132.0,955520.0,8448.45269672856,12572.631578947368,0.022556390977443608,1.3862943611198906,3.3314383390085567,-1.945143977888666
gtx 1050 mobile,2024.0,640.0,112.1,1493.0,75.0,3.0,14.0,132.0,955520.0,8448.45269672856,12572.631578947368,0.022556390977443608,1.3862943611198906,3.3314383390085567,-1.945143977888666
gtx 1050 ti mobile,2024.0,768.0,112.1,1620.0,75.0,3.0,14.0,132.0,1244160.0,11000.53050397878,16370.526315789473,0.022556390977443608,1.3862943611198906,3.3314383390085567,-1.945143977888666
gtx 1050 ti mobile,2024.0,768.0,112.1,1620.0,75.0,4.0,16.0,200.0,1244160.0,11000.53050397878,16370.526315789473,0.01990049751243781,1.6094379124341003,3.3314383390085567,-1.7220004265744564
gtx 1060 5 gb,2024.0,1280.0,160.2,1709.0,120.0,4.0,16.0,200.0,2187520.0,13570.223325062036,18078.677685950413,0.01990049751243781,1.6094379124341003,3.3314383390085567,-1.7220004265744564
